,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
89155,62454.0,-0.361969962491558,0.6839767507139429,1.90116995367155,0.9890854887980871,-0.109573066020712,-0.18538326992943105,0.5111755676056929,-0.0519315260511552,0.0201052644356493,0.144002840506171,0.86418252212316,0.0347513508956287,-1.7480886911469298,0.17787235155178896,-0.585425182665926,-0.551591499484063,-0.0266703495582668,0.300876522018206,1.0854514961322201,-0.0615691454364288,-0.114382822879958,-0.123236030229871,-0.0365267657785989,0.49163445242046105,-0.569192264691347,-0.598803602347436,-0.117002612465025,-0.0553308405148582,5.01,0
16567,27931.0,-2.5961497477870803,-2.2529658575345297,0.77511434637187,3.79492420559475,3.6592582429284,-2.51353243223415,-0.8577377657560159,-0.8532997279344801,-0.658123124634192,2.13173988670795,-0.339237159709727,-0.35486784151439704,0.15602344341900198,0.0626655231633527,1.13599751251956,-0.42384664589122995,-0.179900990438982,-0.348377908579536,1.04728279700712,-1.14996595288755,-0.32810786779540096,0.494308535717173,-1.08134270413377,0.5800439085696031,-1.3271342956488201,0.0588334762048171,0.505710590825017,-0.48925237846060404,115.25,0
212907,139038.0,-1.0366087210566,1.52796276889678,-0.6162959638089119,-0.5687100410195141,-0.22004418482222798,-1.22300964199124,0.287364488345872,0.612121099273679,-0.136332760772861,-0.44373072126885205,-1.21800765577158,0.5321832803650239,0.308060896403792,0.603756519080576,-0.464950192400326,0.134159538336553,-0.120126249596378,-0.694875284694929,-0.0963069327835781,-0.14052424974494598,-0.19503476537185896,-0.61750900793553,0.19618421156936802,-0.0314715101968947,-0.3841694313154779,0.138648025788361,-0.0243662632092387,0.023553567261939,8.99,0
60310,49267.0,-0.506592496106474,0.6155192388926011,1.8591594981686201,0.37569332928036897,0.512493608432061,-0.28214385563423805,0.45689847080680795,-0.0114382630280702,-0.7697796097312141,-0.239625158302317,2.02599476298338,0.502548175861016,-0.20806013458644698,-0.27666542261542304,0.9342707411708621,-0.0961161158433077,0.302732290274473,-0.0685761307887642,0.49526528101068495,0.18623160624475601,-0.18858141437045603,-0.500211319196462,-0.0673329576603033,0.178776842134828,-0.0411407248506692,0.20308217262764897,-0.19399027924259196,-0.232873272636728,1.79,0
57335,47865.0,0.8457605280196391,-0.728285118241207,1.08917013928597,0.164717750765495,-0.5217264519586721,1.5211849660882801,-0.793690508746572,0.5448343490419879,0.977431209789505,-0.716258695830114,0.65828759732151,1.6879379366170901,1.0362856313634898,-0.631747260271572,0.643607839865646,-1.52606164277712,1.40214247835789,-2.81788435603763,-1.2420388094777501,0.0160214652267304,-0.0300772945449605,0.196886712878493,0.162564750530806,-0.5129360716739629,-0.21177570091000603,1.03791666361288,0.030481813059426002,0.0196433119178053,89.74,0
114664,73571.0,1.1260998521165,-0.12651402581117802,0.41203715792577,0.772190439809629,-0.409527169036309,-0.328344673888328,0.0149827007974919,-0.123441407167619,0.45117649517306396,-0.260665776659197,-0.9743834563719308,0.7036785910100519,0.772641555397087,-0.269923971065725,-0.171143376959648,-0.0650641144671814,-0.22107606019923,-0.635090589269471,0.381888605901464,0.08169007465541,-0.28193069695643397,-0.762161272227315,-0.0535186167835971,-0.0753923610904251,0.40190996297539205,0.20221932014868502,-0.0242126073495914,0.0254125145295783,74.99,0
206054,136047.0,0.15293795632237,1.0827933020071,-0.40160419433433503,-0.5542062071811711,0.9671413917128231,-0.8102789951033929,1.01323511979743,-0.14064176914209303,-0.128181077864153,-0.8500496779747209,-0.620190040930365,0.16169339781081601,0.551771416891099,-1.12666698797427,-0.297102896953716,0.31335450870591397,0.326311152667481,-0.27475070426688003,-0.223131969065088,0.0518019789785287,-0.33780707055089804,-0.794621591784958,0.08367982006572501,0.5739260200904129,-0.39983847696105196,0.111910040897901,0.22623957294511,0.0851454373903071,2.58,0
251599,155413.0,2.2209571178621403,-2.02060950394557,0.43528396552633897,-1.27131092966472,-1.9752248513170099,1.2683024512432601,-2.4877179677059202,0.37678229439090793,0.47524529229192397,1.1391930588997201,-2.44049354225706,-0.00941556459133872,1.5621580257445202,-2.1548142914679,-1.97447783309312,-0.6172819133340239,0.62856190644038,0.373845808648628,0.41587916892171295,-0.34439547407097804,-0.11663845440087801,0.644321154302421,0.13533695464838902,0.0953318666078727,-0.198543402419599,0.0303812311196404,0.12162893210980302,-0.026381297053729998,11.12,0
252917,156025.0,-0.12956383399084198,1.0187223194939998,-0.996555521193622,0.00375654624247547,0.103813346022983,-1.30561924310523,0.9691424006003259,0.0711066857010882,-0.294094289972264,-1.29794372879378,-0.638740601276047,-0.13817180780383098,0.0334669767700181,-0.591326367353943,0.655581680768902,0.215833948414284,0.678940092331874,0.8090620660244051,-0.23180676736308298,-0.0332340612501529,0.39284337774819106,0.984826718523927,0.0732144379457897,-0.03805471001690701,-0.30542446151312,-0.15865328598789702,-0.0319296682400859,0.0476707546314272,96.45,0
63469,50731.0,0.384573852089659,-1.42066731231852,0.8953253468623191,1.03419192793334,-1.25936618304878,0.5632063191236789,-0.266365247651139,0.235659158875238,0.679938295392768,-0.372377968737404,1.3061845888552401,1.6258453412673999,0.272876151641105,-0.27993315185907003,-0.852580441653769,-0.24000916197719802,0.14831480773837197,-0.505021398604961,-0.0370909809318001,0.621905691016628,0.10393370865435099,-0.241229027177471,-0.22426455993303102,0.293395829420859,0.00635624823684786,0.334843393547541,-0.0432131498699241,0.0755547730693661,368.9,0
144695,86335.0,-0.8159675779505201,1.2948009677143602,1.71131362357306,3.15991356477643,-0.6762456306794921,-0.165183760385443,-0.0440881013838575,0.615026998998853,-0.918923743979553,0.539683349645151,-1.02580048300003,-0.799225995562765,-1.63950872843959,0.5539140406474901,0.178781707822859,-0.39194537751578895,0.767905564650142,-0.16580373143333,1.05495466984991,0.0884540244102515,-0.146187704322099,-0.42643055454025797,0.11452165344534,0.6637986502841899,-0.442663923387083,0.0296462586323623,0.271017059912173,0.13016951042866398,21.28,0
21361,31619.0,0.9889837992287159,-1.2771243873975802,0.7693879347432719,-0.5317929954190279,-1.51337687077598,-0.20653713450698,-0.8737922368195258,0.032379381257716,-0.40706857762848797,0.48477216796493106,-0.11057223433775801,-0.59436162276484,0.22405919644495997,-0.36000301023916603,1.3987420616505701,1.21363524688741,0.3462967302315769,-1.2552446565153799,-0.192025873091873,0.412513899641819,0.51537113619815,1.07099737827579,-0.227891100565436,0.123616677234124,0.285537961124599,-0.0379955067295413,0.0199832838790104,0.0530292150058696,189.0,0
14089,25069.0,1.23497845982839,0.899593570046335,0.27087503494828397,2.6843730738122304,0.315309229485098,-0.789127434498656,0.500588248028933,-0.38719689634605,0.16886177917151504,0.355177432081085,0.480832723734232,-2.4116016982247097,2.0106684000551,1.87277790144351,-0.576483368937599,0.281311065784107,0.23092194105039604,-0.277338341901272,-1.09119625921145,-0.18541639021857395,-0.161769043800174,-0.21538972220864802,-0.0973929325656842,0.328804130236089,0.721453482848417,0.0292235300450047,-0.06354581728582401,0.004254361131984579,1.96,0
96327,65720.0,1.0537703191839,0.10767281581238498,0.20304042495026,1.1914439059162099,-0.29738739670451697,-0.913541815646825,0.40382821373890293,-0.304370163638405,-0.149834711394672,-0.0544886923180602,-0.255193711429274,0.616909463659984,0.812576507403042,0.25290670532153503,0.8444661875031879,0.0242481716101823,-0.46839160912924,-0.22967011941674198,-0.407978606318395,0.108548393985577,0.096642480011505,0.139943740412516,-0.195641189343263,0.42486842434643396,0.6782038628900029,-0.34166332205933003,0.000265673344332073,0.0393070549530696,103.28,0
51908,45182.0,0.794234940458065,-2.5258206974267097,0.707012850241272,-0.706442754565317,-2.07327778408066,0.725427009237662,-1.15267294786995,0.0243053250340296,-0.62058805077211,0.81392565590903,-1.96753590639395,0.24643222455982602,1.8296530126335502,-1.7607575795103898,-2.23363056627405,-1.09684953316378,1.03572392877284,-0.33365598148981607,0.762877272735012,0.45873153592550897,-0.292359756943302,-0.7229038677410551,-0.37033616540418896,-0.39197340659480495,0.394229161511406,-0.200888923461672,0.039132740838694,0.0847653963636436,365.0,0
243169,151828.0,2.13651885139806,-0.5695920345156099,-1.8006188263937,-2.13612997673739,-0.15173004023547598,-1.3834506820307602,0.0797660613759989,-0.275086551507538,2.1679163222791202,-1.20628943339729,-0.693753664249485,0.17548331674670997,-1.38216350975649,0.803071179245504,1.5514972857272602,-1.04690771601525,-0.0470415104868648,-0.237612276538001,1.18318252810526,-0.280542424295992,-0.240548594154797,-0.571569945990135,0.28339630690360995,0.54165176818607,0.00191067157211267,-1.12324912442418,0.0171609282232413,-0.046203078741785995,7.07,0
83047,59668.0,-1.1741327946666398,0.880157351741198,1.2440203289049199,1.3731082389617402,7.038175868078922e-05,0.182825780005458,0.148010941675405,0.541550752667185,-0.8854621578613292,-0.289872272847438,1.21092292701174,1.34011927600883,0.323087981963916,0.44675074433557793,-0.534623967173681,-0.963852191829374,0.6008961327988821,-0.28075355187406603,0.985676895354749,-0.109530806264802,0.116268407251819,0.38435138436256105,-0.26905579610165,0.282849731260075,-0.0537899154748965,-0.255889434760165,-0.00898597318304778,-0.0625801969314175,36.71,0
280636,169657.0,-0.405331037394905,-0.422517184881702,1.9926841207266701,-0.0399469664302783,-2.0500721377184,1.7533881114468601,0.0197029382477954,-0.170246634468218,-0.290474907006735,0.943523790077626,0.47907390805344796,0.448158886394896,1.48754828495621,-1.64011868582349,-0.71132727255962,-0.10679397989893598,0.9842065765486608,-0.451396771486844,4.06940328124229,0.33867186789006004,0.15084019729729597,1.1834287839603401,-0.174026256230213,-0.206671325085901,-0.49894048997924395,0.22054889501176897,-0.173433973402898,-0.0661538815866722,225.5,0
147311,88380.0,2.05139031160405,-0.17521638067978698,-2.1707795569816204,0.311364912598977,0.697843293332225,0.0655879470416412,-0.128996718462549,0.0866117368504522,0.79788138498641,-0.268640481690997,-0.0534753442203936,-0.271576018412187,-1.61645565448364,-0.7400126589410171,-0.918360607133195,0.36381712041695297,0.462002020749694,0.9029732254350621,0.516625206428021,-0.22125618918200501,0.0392647292621619,0.28967354568951503,-0.0853119474340248,-0.26477120185633896,0.24330363248959302,0.736934335352889,-0.0713872970321836,-0.0594162782336202,11.5,0
145771,87185.0,-2.42781556031802,0.6640643115611011,-2.41467677948514,-2.3704354282730202,0.5760965586576159,-1.76942568861012,0.113030636721,1.1403500393081998,0.10679124733249601,-0.922275791631578,-0.00107275733982691,0.542506978190565,-1.7651735873020902,1.7735465313386798,-1.72265409191354,0.0846911713564288,-0.15512623156085997,-0.0640875641143971,-0.634370056957837,-0.29176903134154,0.301089095472906,0.5887734549867321,-0.37852809349884897,0.7810962480616079,-0.31798724132846995,0.48772197406271994,0.24915203225832802,-0.0115877570653562,1.0,0
120513,75854.0,-2.00967013820897,0.583528207782225,1.6589545167458999,-0.45551384367240505,-0.84894668285352,-0.5401975669167589,0.39787292213624,-0.707532496573203,1.4303976444742,0.784643428283618,-0.317902039629987,0.10426271793261999,-0.037029393950012,-1.1574230958351102,0.11732048086405801,-0.36558078656873705,-0.105750158260425,-0.41701629248208294,0.32011221783947197,-0.48108669840964,0.14921923735041598,0.6096490380572089,0.0337733366745077,0.826476163095658,-0.20904828528690197,0.9522096602733492,-1.89999854185574,0.184528101472265,29.99,0
135654,81341.0,-1.73591759392829,-0.974330036746268,0.31936715974960805,-0.845951917295452,0.468376315655677,-0.6569237873757011,1.5552429722508898,-0.7058748343096172,-0.0209185750158619,-0.264913556946482,0.9452899730129029,1.03423002809634,0.7123197512213371,-0.289189369190176,-1.23665270114062,0.2329438597275,-0.880362568130573,-0.27604473194540996,0.119419181866604,-0.7621664091050699,-0.190416423158985,0.36815001063229397,-0.5955104664424039,0.215833631244585,-0.5950199791277739,0.80019901417054,0.19981342726936602,-0.31850717724735605,358.0,0
145082,86620.0,2.01873015548717,-0.450119102331942,-0.45696322644520393,0.0865364613535752,-0.49679126093125203,-0.102411890102452,-0.697355426223295,0.0401148570533324,1.47106634964896,-0.230365226412558,-0.9872666569416461,0.5644870846556529,0.442150172910227,-0.294432461029878,0.571366899969688,0.0849759389487832,-0.486300455016448,0.0693078467107916,-0.137190783139156,-0.17706174037566,0.16977693601489202,0.7477167542394542,0.16636041291485099,0.6530767483551949,-0.136420127077189,0.101912252089726,0.0176029924093204,-0.037357345578203,0.55,0
71111,54162.0,-0.33156310797562605,0.909653523666271,0.8277895159136001,1.7900181477695802,0.163674890684393,0.0935590314467972,0.524017655055289,-0.153232855823565,-0.15896154015608802,0.3840063595017821,-0.4807391583027829,0.591145975223698,0.7067050672970558,-0.159080794580716,0.39853711344052,-1.50583142449839,0.7283907185201791,-0.7073851759766421,1.3438166118267598,-0.125915133877956,0.10908166099339099,0.7111563773401609,0.253256862123315,0.129645098679471,-1.1113508061250301,-0.32991935492394203,-0.0023429996985973897,0.204230711179807,19.14,0
21671,31802.0,-0.730021613195221,0.47893386633623,-0.36628623313993297,-3.1404409381294798,2.27809167570118,3.1554401403686296,0.134415385315372,0.94394163669166,1.37078817529419,-1.27265021371326,-0.665271435921074,0.435250851649386,-0.42327477611223496,-0.17144738811042498,-0.387708941334211,-0.612292230616361,-0.606911770618004,0.250529953211122,0.4126622740037029,0.16639276818634602,-0.0667739260858636,0.12313033594344999,-0.327715608913841,1.02249009310802,0.480390956554427,-0.796288379812504,0.520189649699926,0.253793034731629,2.0,0
144975,86529.0,-0.148044071392815,1.14620194698091,-0.43483522870907204,-0.6485664144621539,0.788524501828933,-0.44731889312549705,0.545846843846527,-0.7128310528477361,-0.139913268265728,-0.572049638307817,0.994150595316231,0.296321300324482,-0.8384116565072399,-0.643846657129595,-0.8882746225448119,0.528714458863073,0.267415244567856,0.33762614761543797,0.00108837408973172,-0.18897209588480604,0.472581899226692,-1.0173682420566401,0.21620868747145802,0.626914513183602,-0.47449517653057205,0.0953754839152952,0.249647734976677,0.0816373548428922,0.99,0
228220,145407.0,1.95936302970553,0.0884182933877546,-1.7429735919894902,0.5742709925144649,0.143267424120937,-1.50185775348669,0.374149097035936,-0.437134909639445,0.512476902359852,-0.5093370418202321,-0.259384843074278,0.322071796173853,0.480122227259465,-0.8114361069861221,0.8512022842371958,0.18420101529077101,0.37412854244200106,0.44862729973351395,-0.455276028370147,-0.0733557674431815,0.232268427254148,0.7554416103364621,-0.0695902652034969,-0.00177747120507475,0.249642640997965,-0.11099770339438197,-0.00878308655154922,-0.0212010560900751,54.0,0
65035,51407.0,-1.00461624544776,0.671653646421126,1.8858866058083001,0.0712000718125385,-0.7421268168939449,-0.20487548489899501,-0.253023916324384,-0.148680574759612,-1.32879080444568,1.36652164940078,1.35254196002639,0.902659791036012,1.30481249884449,-0.29001814973185097,0.464270917948099,-1.36356170265589,-0.39917358263578495,1.9079840010982,-0.21725312575449898,-0.510901586191275,-0.136317995430599,-0.100591554706267,0.121378297097363,0.49196028631490996,-0.857235434564648,-0.6302464409557729,-0.5698838006876751,0.22949687487248302,1.18,0
94755,65017.0,1.2619313876471001,-0.28366048737599603,0.386402343415175,-1.4076985592611102,-0.719734888099121,-0.8285284729141741,-0.269519813351141,-0.131190027348525,1.24650228733526,-1.0876329780301601,0.252267769595663,1.1535394792214801,0.9627706148086551,0.0300266135814128,1.97819605839966,-0.636535477238507,0.0023088763046539102,-0.535942606720311,0.231436266569402,-0.0435653936237868,0.0643221423419682,0.38910779141017293,-0.0318578342411353,0.161869313556732,0.41254131108093106,0.0754703284681995,0.033080487182751,0.0171051242562809,6.82,0
46637,42867.0,1.08625528669099,0.38572705339535296,1.17272293436302,2.54330175850177,-0.488312797626427,-0.025821274861447002,-0.294068502628466,0.110880857247337,-0.471090662542898,0.6275133940079971,-0.0975529096143018,0.0345998744287618,-0.00139035909453945,0.12779946762716698,0.9970155896349769,0.5482840446529951,-0.359483794312114,-0.449837937736846,-1.70316067663625,-0.17262486012307,0.192953797879757,0.5649992205936071,0.00721802991406083,0.398651764940708,0.315432899006826,0.10645766944658401,0.0284564747909463,0.030561413663009,10.62,0
92466,63942.0,-0.47981511785147996,0.9873296811286592,1.6698050843220902,-0.00199420646988215,-0.0633537427297606,-0.6244673200581129,0.611319887142541,0.0670589983918437,-0.379973674299675,-0.347632109662112,0.0677982810945704,-0.000219826419187996,-0.316512786001284,0.24396084822766897,1.10580178516188,-0.17681113331843898,0.0194822283576203,-0.8749275672192509,-0.46553748641015397,0.0361245689047168,-0.182269603305567,-0.442416560037651,0.0497015536778002,0.373655442180776,-0.31984781369722304,0.0816188721383868,0.28064022523165,0.120306887438503,1.98,0
162119,114844.0,1.99937365411219,0.0237957190434748,-0.7263467578260341,3.07255938305372,-0.144941087816896,-0.351484226217174,-0.13318048657971002,-0.191452892666197,-2.0872293367410704,2.34628870092767,-1.3567051052233001,-0.869681673736596,-0.0647170012907583,0.32556946415161603,-0.340239021306239,-0.598090534746015,-0.6017816396852249,1.12821598931888,-2.6041046167560697,-0.6774835080589641,-0.102947190925435,0.117995169852781,0.133738613153513,-0.0766055439742489,-0.0370393351614645,0.14252595328696,-0.0209409639392442,-0.0431477322617943,29.85,0
262429,160470.0,2.19820797747019,-1.3945357381402401,-1.02721217021447,-1.6558497354330801,-1.01604346496481,-0.34233131893717,-1.02171039954638,-0.143112616450708,-1.6732108754223503,1.6963790974427801,0.8931987217411129,0.439751778635376,1.3817056517801598,-0.404753577358907,-0.993591154469396,-0.46398984952746897,0.20546610806310697,0.24137812405493503,0.136755147459508,-0.26866515821592896,-0.0872571229420608,0.176255524247358,0.214036224826922,0.7767024702629979,-0.161386466540134,-0.22397107299904603,0.00044599407535136904,-0.0457355613956218,50.0,0
54722,46589.0,1.1791788623365,0.46702794463192104,0.49516931140188003,2.3126637228322102,-0.0424479209581424,-0.0643407582768723,-0.0407138308566891,0.0935839435384794,-0.8136079882821929,0.901554473322239,0.6610345309542789,-0.0879225690057813,-1.0073131894301,0.658530706785499,-0.0685240323554891,0.991410209554455,-0.936467962971079,0.529812232234161,-0.633197600671453,-0.201469623477346,0.0690217705310938,0.10495414192273801,-0.107467809752525,-0.0156700601795121,0.540178726501587,0.074432898598162,-0.0219321392276066,0.00474444183018462,1.0,0
281171,169980.0,-0.157096931441607,0.578631491994487,-1.65892912115237,-1.34019071183955,3.50072017625665,3.12567906673192,0.658381669520547,0.6276685386791341,-0.117583592042822,-0.668653990183029,0.31468403269154,-0.44967009541699393,-0.33869756218039093,-0.888862487452751,1.1571652569939,-0.14460304514252803,0.353330382568705,0.646218815798119,-0.259741957708873,0.30626987648852,0.257319868749617,0.95220061909886,-0.14738255318069698,0.626058944937969,-0.392803617213825,-0.15187377980094102,0.31596210009761894,0.0836961170611283,35.5,0
182548,125448.0,-1.5114500855028001,-2.0830348627843502,1.00787606418983,-2.32415196083674,1.74830571340107,-0.49279578524911205,-1.33057418200755,0.223018081111804,-2.62947969023767,1.0082565829237902,-0.20810320169860103,-0.393493951339282,1.32781365787749,-0.432317858119133,-0.806180030557996,-0.4308098455133039,0.0485092226842256,0.880227945326783,1.08088762916439,0.375868939252234,-0.0275035457613497,-0.216093639957054,-0.135567087264579,-0.290673353931502,0.804323250852948,0.0527889016703345,-0.0216558584269816,0.0775420548519126,20.0,0
190527,128865.0,2.0267194057840903,-0.10192229409695,-3.22610018269109,-0.588961927693431,2.7067099783398096,2.9944565899511804,-0.36520262736121795,0.7222673264192091,0.434919220889684,-0.500906794605831,0.4417047467302179,0.0411846527962584,-0.19941308574584196,-0.62708714256099,1.3328086046641299,0.16660064889853798,0.39182998589970397,0.4295560090213761,-0.57484990531213,-0.109357886093542,0.19252186479263,0.592376937531423,0.0101090983176181,0.6283946030194161,0.286323919481275,-0.0813622443673929,0.0162599879377172,-0.0340145051866136,12.0,0
126108,77935.0,-4.874884096384269,3.95779202536816,-1.9077936060730498,-0.21074710971664898,-2.77270213872746,-0.7180008909627672,-2.26818063994516,3.4247313333880096,-0.329925729075145,0.44328773522846104,0.5546113359022281,1.35916408691966,-0.913579966412366,2.42975942426825,0.36118655754693607,0.8420441309976658,0.952906230169823,-0.0597289043649365,-0.336468758415944,-0.0868555268062554,0.0105317306526487,-0.648038913783692,0.44328117303371206,0.14268775345549098,0.0536312493794269,0.05041803260188299,-0.670073104892978,-0.27644179714822603,11.98,0
190991,129065.0,-0.317955030962539,1.49241993152345,0.0665562772189366,3.21743059909767,1.90270025642627,0.644296770062427,1.3649335046407398,-0.11656353046079303,-2.0672065343883004,1.10092049767475,-1.9569496916695701,-0.7115548482738889,0.311896758149727,0.237706254853078,-1.05774085425255,0.00037919780245716203,-0.43749401300066604,-0.367545635699352,-0.0485373575607452,-0.0646162058778072,0.0564675426511642,0.22352233306506697,-0.115452452085989,0.0264915043281842,-0.143307413894732,0.121006245217584,0.0344998245612204,0.17517866341494598,22.7,0
20890,31337.0,-0.541046790629965,1.3005287060583,0.564226394410292,0.673492249181441,0.44758881255046395,0.180827767697868,0.48028620106389797,0.39056643066589103,-0.9254479950871071,-0.527375995439915,-1.04527622158875,0.330469962511534,1.14678019344737,0.454162774147808,1.1826421636225801,-0.29294892564375397,-0.10084310093648,-0.13523760363725099,0.37504314799414096,-0.0291196151245385,0.191448864290608,0.5356461732439589,-0.16382427961844198,-0.7265049331552479,-0.157075306255551,-0.254519693033425,0.0650369039696626,0.0931402339678699,22.65,0
255707,157358.0,-0.776340405287108,0.247108417681011,1.91424968146043,-1.00534466529845,0.46448468336234006,0.8341256528430531,0.622956706908932,0.0857630950956864,-0.0488945774867864,-0.700196650308875,0.224569866807363,0.45719560574971996,0.42494760314134905,-0.49847116818937703,-0.5623043833651711,0.569358989541176,-1.0936135257945099,0.8067120078459421,0.20659325818326604,0.27861028078827,0.17205170729960098,0.5675422230927789,-0.38731911411050296,0.257892150144819,0.600520047631693,0.638291028649802,-0.191001816842463,-0.170807332365933,74.99,0
186110,126958.0,-0.5023466115301721,-0.9559245846695229,1.6005214152146399,-0.291225199554706,0.8379774027281172,-0.40273940139565995,-0.46100065812187796,-0.170953690611865,0.853759557962766,0.28944010617826,0.598173486765652,0.6677999224491179,0.455861265608806,-0.720581291498133,-0.0468878279378816,0.579508568598099,-1.18403330076762,0.734665597639384,0.39908427511696004,0.204372135881178,0.125598094913901,0.636478838297242,0.20549428358091001,-0.298906610405777,-1.21841688248495,0.35834571410111205,-0.41164445778602704,-0.14797318634908702,1.0,0
